OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,price_to_cart_ratio,order_month,has_coupon,discount_tier,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200553,2023-08-23,C82550,2,333.83,828 Main St,TRK74103758,4,FREESHIP,667.66,83.4575,8,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ORD200554,2025-05-30,C61943,2,492.9,610 Main St,TRK66126496,5,FREESHIP,985.8,98.58,5,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ORD200555,2023-01-07,C88933,1,92.04,333 Main St,TRK89306964,2,MISSING,92.04,46.02,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
ORD200556,2023-01-28,C30923,1,654.27,932 Main St,TRK82609328,2,SAVE10,654.27,327.135,1,1,10.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
ORD200557,2023-06-29,C56969,1,56.2,130 Main St,TRK40719215,1,WINTER15,56.2,56.2,6,1,15.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
ORD200558,2024-07-16,C76766,4,628.12,485 Main St,TRK32052962,6,WINTER15,2512.48,104.68666666666667,7,1,15.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
ORD200559,2024-04-15,C22981,3,157.4,454 Main St,TRK10115285,7,WINTER15,472.2,22.485714285714288,4,1,15.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD200560,2023-01-31,C33634,4,588.85,524 Main St,TRK93168008,7,MISSING,2355.4,84.12142857142858,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ORD200561,2023-01-31,C96822,2,494.78,198 Main St,TRK89180077,2,MISSING,989.56,247.39,1,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
ORD200562,2023-10-06,C76675,3,663.93,922 Main St,TRK28043915,6,FREESHIP,1991.79,110.65499999999999,10,1,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ORD200563,2023-12-12,C12039,1,132.68,844 Main St,TRK68645763,1,SAVE10,132.68,132.68,12,1,10.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
ORD200564,2025-04-08,C93309,5,364.28,734 Main St,TRK99446987,5,WINTER15,1821.4,72.856,4,1,15.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ORD200565,2023-05-14,C62042,5,307.98,214 Main St,TRK42605492,10,MISSING,1539.9,30.798000000000002,5,0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
ORD200566,2024-04-18,C83223,4,162.71,167 Main St,TRK54339083,7,FREESHIP,650.84,23.244285714285716,4,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD200567,2024-09-30,C92575,5,492.94,153 Main St,TRK53579227,10,FREESHIP,2464.7,49.294,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD200568,2023-03-10,C29072,2,343.99,312 Main St,TRK72334047,4,MISSING,687.98,85.9975,3,0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
ORD200569,2025-03-22,C25783,5,250.68,672 Main St,TRK13289741,8,SAVE10,1253.4,31.335,3,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ORD200570,2024-12-27,C63727,2,362.14,122 Main St,TRK13611021,2,SAVE10,724.28,181.07,12,1,10.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
ORD200571,2024-11-23,C42365,1,214.08,867 Main St,TRK39563288,2,WINTER15,214.08,107.04,11,1,15.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
ORD200572,2023-11-11,C27438,1,70.32,341 Main St,TRK69125497,4,WINTER15,70.32,17.58,11,1,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200573,2023-01-25,C13205,5,421.42,522 Main St,TRK30686578,7,MISSING,2107.1,60.20285714285715,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ORD200574,2024-01-24,C29685,5,384.69,275 Main St,TRK97733212,6,FREESHIP,1923.45,64.115,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ORD200575,2023-06-07,C74005,5,448.15,528 Main St,TRK61640534,7,SAVE10,2240.75,64.02142857142857,6,1,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
ORD200576,2024-05-29,C14457,5,79.08,747 Main St,TRK42517811,8,MISSING,395.4,9.885,5,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ORD200577,2023-01-22,C77046,4,185.41,967 Main St,TRK44401497,9,WINTER15,741.64,20.60111111111111,1,1,15.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
ORD200578,2024-10-10,C50415,5,566.07,587 Main St,TRK41345634,6,SAVE10,2830.35,94.34500000000001,10,1,10.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
ORD200579,2023-06-04,C73999,2,187.88,413 Main St,TRK67919507,4,WINTER15,375.76,46.97,6,1,15.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
ORD200580,2023-11-14,C71076,2,255.99,340 Main St,TRK65148292,4,SAVE10,511.98,63.9975,11,1,10.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
ORD200581,2024-11-11,C44674,1,627.34,942 Main St,TRK87158684,1,MISSING,627.34,627.34,11,0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
ORD200582,2024-02-19,C15228,3,474.14,558 Main St,TRK33860620,8,WINTER15,1422.42,59.2675,2,1,15.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
ORD200583,2025-06-15,C27072,3,154.37,996 Main St,TRK29750379,4,MISSING,463.11,38.5925,6,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
ORD200584,2025-03-21,C15257,4,145.05,626 Main St,TRK28779938,6,SAVE10,580.2,24.175,3,1,10.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
ORD200585,2023-08-20,C91486,4,67.08,907 Main St,TRK79617136,8,WINTER15,268.32,8.385,8,1,15.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ORD200586,2024-11-10,C17389,1,522.08,905 Main St,TRK98857880,5,FREESHIP,522.08,104.41600000000001,11,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
ORD200587,2023-06-12,C18820,5,514.6,347 Main St,TRK91547425,10,FREESHIP,2573.0,51.46,6,1,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
ORD200588,2024-12-10,C61849,4,577.82,811 Main St,TRK47613918,9,MISSING,2311.28,64.20222222222223,12,0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
ORD200589,2025-02-10,C84041,2,500.8,900 Main St,TRK84920444,3,FREESHIP,1001.6,166.93333333333334,2,1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ORD200590,2023-09-10,C55757,2,461.13,175 Main St,TRK27356242,4,MISSING,922.26,115.2825,9,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
ORD200591,2024-11-18,C18187,1,605.28,470 Main St,TRK50528185,3,FREESHIP,605.28,201.76,11,1,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
ORD200592,2024-04-23,C42306,3,204.27,938 Main St,TRK15499648,4,MISSING,612.81,51.0675,4,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
ORD200593,2023-08-02,C51024,1,489.8,636 Main St,TRK31375086,4,FREESHIP,489.8,122.45,8,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
ORD200594,2024-02-21,C40140,5,72.64,598 Main St,TRK12671989,7,MISSING,363.2,10.377142857142857,2,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD200595,2025-01-10,C72596,2,385.16,491 Main St,TRK83870446,7,SAVE10,770.32,55.02285714285715,1,1,10.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
ORD200596,2023-06-12,C91805,3,606.41,653 Main St,TRK34504030,7,FREESHIP,1819.23,86.63,6,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
ORD200597,2024-11-25,C40538,2,211.82,700 Main St,TRK29821356,4,WINTER15,423.64,52.955,11,1,15.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD200598,2024-04-26,C60329,5,495.35,826 Main St,TRK59069987,5,MISSING,2476.75,99.07000000000001,4,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
ORD200599,2023-06-30,C28740,3,556.99,123 Main St,TRK33642221,4,FREESHIP,1670.97,139.2475,6,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ORD200600,2023-05-26,C87051,1,72.31,460 Main St,TRK82056333,1,FREESHIP,72.31,72.31,5,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
ORD200601,2023-10-02,C12479,5,24.82,529 Main St,TRK73935314,10,MISSING,124.1,2.482,10,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
ORD200602,2024-03-05,C35852,4,26.04,982 Main St,TRK64660134,5,SAVE10,104.16,5.208,3,1,10.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
ORD200603,2024-10-04,C26223,1,657.07,800 Main St,TRK50900547,4,SAVE10,657.07,164.2675,10,1,10.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
ORD200604,2025-06-22,C99214,3,32.62,252 Main St,TRK81368481,6,MISSING,97.86,5.4366666666666665,6,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
ORD200605,2024-05-10,C49605,2,228.91,892 Main St,TRK95620066,4,SAVE10,457.82,57.2275,5,1,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
ORD200606,2024-11-06,C85018,3,274.75,783 Main St,TRK54128886,3,SAVE10,824.25,91.58333333333333,11,1,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD200607,2025-05-31,C96434,4,634.05,282 Main St,TRK56730647,6,SAVE10,2536.2,105.675,5,1,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
ORD200608,2024-07-24,C32956,5,543.16,788 Main St,TRK73140103,6,SAVE10,2715.8,90.52666666666666,7,1,10.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ORD200609,2025-01-27,C41137,3,449.13,809 Main St,TRK52732162,5,WINTER15,1347.39,89.826,1,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ORD200610,2024-06-16,C60361,5,389.62,623 Main St,TRK83566924,7,FREESHIP,1948.1,55.660000000000004,6,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200611,2023-04-21,C36688,1,305.17,700 Main St,TRK35720426,3,WINTER15,305.17,101.72333333333334,4,1,15.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
ORD200612,2023-06-02,C51811,3,445.12,339 Main St,TRK82377939,8,MISSING,1335.36,55.64,6,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ORD200613,2024-12-19,C62405,2,230.36,154 Main St,TRK14721763,4,WINTER15,460.72,57.59,12,1,15.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ORD200614,2024-03-08,C77363,1,96.81,807 Main St,TRK12439827,3,MISSING,96.81,32.27,3,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ORD200615,2025-03-07,C97218,5,460.14,252 Main St,TRK52632065,10,WINTER15,2300.7,46.013999999999996,3,1,15.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
ORD200616,2024-10-17,C43919,3,601.6,984 Main St,TRK73113192,7,SAVE10,1804.8,85.94285714285715,10,1,10.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
ORD200617,2024-02-08,C57093,3,184.47,834 Main St,TRK75469057,4,MISSING,553.41,46.1175,2,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ORD200618,2024-09-03,C50565,1,411.34,399 Main St,TRK97981418,5,MISSING,411.34,82.268,9,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
ORD200619,2024-07-16,C38845,1,532.89,764 Main St,TRK47637374,2,MISSING,532.89,266.445,7,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
ORD200620,2024-03-27,C84834,3,136.34,866 Main St,TRK90136001,8,SAVE10,409.02,17.0425,3,1,10.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
ORD200621,2023-10-22,C37455,5,476.01,146 Main St,TRK82685594,7,WINTER15,2380.05,68.00142857142858,10,1,15.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
ORD200622,2024-11-02,C27078,5,236.38,128 Main St,TRK89314307,7,MISSING,1181.9,33.76857142857143,11,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
ORD200623,2023-06-16,C91941,3,396.0,269 Main St,TRK21330732,4,FREESHIP,1188.0,99.0,6,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
ORD200624,2024-01-16,C25967,5,341.96,747 Main St,TRK88559278,6,MISSING,1709.8,56.99333333333333,1,0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
ORD200625,2023-09-24,C22123,1,672.89,519 Main St,TRK43250279,1,WINTER15,672.89,672.89,9,1,15.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ORD200626,2024-03-01,C45671,2,657.48,769 Main St,TRK18179773,5,SAVE10,1314.96,131.496,3,1,10.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
ORD200627,2023-08-06,C53334,3,498.68,879 Main St,TRK31724421,4,FREESHIP,1496.04,124.67,8,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ORD200628,2023-03-26,C18717,5,558.63,861 Main St,TRK58568806,8,FREESHIP,2793.15,69.82875,3,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
ORD200629,2023-07-07,C50137,3,19.73,840 Main St,TRK91836131,3,MISSING,59.19,6.576666666666667,7,0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
ORD200630,2023-06-23,C51481,5,248.84,140 Main St,TRK33437701,10,MISSING,1244.2,24.884,6,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ORD200631,2024-08-31,C99128,3,46.11,360 Main St,TRK32426808,5,WINTER15,138.33,9.222,8,1,15.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
ORD200632,2023-05-02,C67260,5,678.16,463 Main St,TRK38229104,7,WINTER15,3330.4075,96.88,5,1,15.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
ORD200633,2024-04-10,C79533,5,601.72,921 Main St,TRK54711422,5,WINTER15,3008.6,120.34400000000001,4,1,15.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ORD200634,2024-04-25,C66906,2,259.32,117 Main St,TRK31633755,2,WINTER15,518.64,129.66,4,1,15.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
ORD200635,2023-12-13,C12818,3,63.68,434 Main St,TRK40879983,6,MISSING,191.04,10.613333333333333,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200636,2023-10-05,C60384,4,371.07,336 Main St,TRK92080037,7,WINTER15,1484.28,53.01,10,1,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD200637,2024-09-29,C92294,4,306.35,784 Main St,TRK23585765,7,WINTER15,1225.4,43.76428571428572,9,1,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
ORD200638,2023-10-15,C66840,4,578.27,547 Main St,TRK76929637,9,WINTER15,2313.08,64.25222222222222,10,1,15.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
ORD200639,2023-01-20,C22534,1,529.19,391 Main St,TRK17415798,5,MISSING,529.19,105.83800000000001,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD200640,2024-02-27,C46509,2,587.49,647 Main St,TRK24241664,6,SAVE10,1174.98,97.915,2,1,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
ORD200641,2024-06-30,C71680,4,567.57,814 Main St,TRK47386650,9,WINTER15,2270.28,63.06333333333334,6,1,15.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
ORD200642,2024-04-29,C15063,5,85.22,527 Main St,TRK10329390,7,FREESHIP,426.1,12.174285714285714,4,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD200643,2024-08-26,C77122,1,438.37,647 Main St,TRK75814880,4,SAVE10,438.37,109.5925,8,1,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD200644,2023-11-15,C86524,2,366.23,961 Main St,TRK62490506,2,WINTER15,732.46,183.115,11,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD200645,2023-01-02,C82990,2,150.05,727 Main St,TRK68574801,4,SAVE10,300.1,37.5125,1,1,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ORD200646,2023-10-27,C98761,4,498.51,804 Main St,TRK43262630,4,SAVE10,1994.04,124.6275,10,1,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
ORD200647,2025-04-24,C54409,3,339.39,667 Main St,TRK67671316,7,FREESHIP,1018.17,48.48428571428571,4,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ORD200648,2025-01-18,C89674,2,575.83,182 Main St,TRK45902512,3,WINTER15,1151.66,191.94333333333336,1,1,15.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
ORD200649,2023-12-23,C45899,2,642.98,153 Main St,TRK32932093,7,FREESHIP,1285.96,91.85428571428572,12,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ORD200650,2023-05-18,C74499,2,372.23,518 Main St,TRK93767278,7,SAVE10,744.46,53.175714285714285,5,1,10.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ORD200651,2024-11-12,C81192,3,646.34,429 Main St,TRK76931118,5,MISSING,1939.02,129.268,11,0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
ORD200652,2024-06-05,C71473,5,341.84,328 Main St,TRK94857335,8,FREESHIP,1709.2,42.73,6,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
ORD200653,2024-02-25,C59338,3,690.3,747 Main St,TRK12902764,6,WINTER15,2070.9,115.05,2,1,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
ORD200654,2023-06-12,C62661,3,382.37,863 Main St,TRK25748100,8,MISSING,1147.11,47.79625,6,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
ORD200655,2023-03-14,C22101,2,132.6,262 Main St,TRK70711522,4,WINTER15,265.2,33.15,3,1,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD200656,2024-01-18,C51404,2,189.06,835 Main St,TRK85682500,7,SAVE10,378.12,27.00857142857143,1,1,10.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
ORD200657,2023-12-24,C19384,4,87.79,532 Main St,TRK33207064,6,FREESHIP,351.16,14.631666666666668,12,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ORD200658,2025-04-18,C86864,2,46.36,670 Main St,TRK15323191,4,SAVE10,92.72,11.59,4,1,10.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
ORD200659,2024-10-26,C24301,2,642.04,964 Main St,TRK55000075,4,WINTER15,1284.08,160.51,10,1,15.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ORD200660,2024-10-19,C43842,2,651.57,933 Main St,TRK54084424,7,WINTER15,1303.14,93.08142857142857,10,1,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
ORD200661,2025-02-28,C63657,3,424.89,116 Main St,TRK86378984,6,FREESHIP,1274.67,70.815,2,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
ORD200662,2023-01-28,C98332,3,438.89,985 Main St,TRK85744797,3,MISSING,1316.67,146.29666666666665,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200663,2024-04-15,C59774,1,72.6,941 Main St,TRK87635135,6,FREESHIP,72.6,12.1,4,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ORD200664,2024-12-19,C14847,4,194.75,188 Main St,TRK46492755,5,MISSING,779.0,38.95,12,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ORD200665,2023-05-02,C83653,4,231.26,253 Main St,TRK32619935,6,WINTER15,925.04,38.54333333333333,5,1,15.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
ORD200666,2024-08-31,C35711,4,327.12,788 Main St,TRK45281495,4,MISSING,1308.48,81.78,8,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD200667,2023-05-03,C10477,1,466.42,172 Main St,TRK41505339,5,SAVE10,466.42,93.284,5,1,10.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ORD200668,2024-07-05,C61257,2,253.67,981 Main St,TRK25226070,3,WINTER15,507.34,84.55666666666666,7,1,15.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200669,2023-02-05,C60547,1,257.0,812 Main St,TRK65694249,5,MISSING,257.0,51.4,2,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ORD200670,2024-04-18,C14576,4,539.2,747 Main St,TRK21637540,8,FREESHIP,2156.8,67.4,4,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
ORD200671,2023-06-15,C49282,5,50.74,737 Main St,TRK88653901,7,WINTER15,253.7,7.248571428571429,6,1,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ORD200672,2023-05-09,C14017,2,624.16,984 Main St,TRK71009446,2,SAVE10,1248.32,312.08,5,1,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
ORD200673,2023-02-21,C46504,2,372.92,131 Main St,TRK95024356,7,SAVE10,745.84,53.27428571428572,2,1,10.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ORD200674,2024-01-09,C56928,4,358.75,860 Main St,TRK57792939,9,SAVE10,1435.0,39.861111111111114,1,1,10.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
ORD200675,2024-08-06,C97749,3,342.02,906 Main St,TRK90233116,5,MISSING,1026.06,68.404,8,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ORD200676,2025-06-23,C90431,2,422.34,985 Main St,TRK44151723,4,FREESHIP,844.68,105.585,6,1,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ORD200677,2025-04-03,C56722,5,22.07,179 Main St,TRK78778569,7,FREESHIP,110.35,3.152857142857143,4,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ORD200678,2024-11-24,C40863,3,163.13,457 Main St,TRK20553345,5,WINTER15,489.39,32.626,11,1,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
ORD200679,2023-02-02,C40798,3,360.66,304 Main St,TRK66106697,5,FREESHIP,1081.98,72.132,2,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
ORD200680,2023-08-27,C16702,3,463.39,694 Main St,TRK16953491,3,MISSING,1390.17,154.46333333333334,8,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
ORD200681,2024-01-30,C38262,1,155.27,548 Main St,TRK47300502,6,MISSING,155.27,25.878333333333334,1,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
ORD200682,2023-07-23,C50274,3,509.42,449 Main St,TRK91729086,5,FREESHIP,1528.26,101.884,7,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ORD200683,2025-05-18,C91591,4,652.48,887 Main St,TRK23554043,5,FREESHIP,2609.92,130.496,5,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ORD200684,2024-09-22,C96583,4,34.84,288 Main St,TRK64353241,8,MISSING,139.36,4.355,9,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
ORD200685,2025-02-07,C64579,1,234.37,638 Main St,TRK10276565,5,FREESHIP,234.37,46.874,2,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ORD200686,2023-10-09,C41903,3,53.6,525 Main St,TRK59112382,4,WINTER15,160.8,13.4,10,1,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ORD200687,2023-09-13,C19742,1,332.09,408 Main St,TRK68845230,5,FREESHIP,332.09,66.41799999999999,9,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
ORD200688,2024-03-06,C20077,4,593.22,154 Main St,TRK36415742,8,WINTER15,2372.88,74.1525,3,1,15.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ORD200689,2023-08-29,C13186,2,444.84,787 Main St,TRK56967415,7,MISSING,889.68,63.54857142857143,8,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
ORD200690,2024-07-12,C29318,1,24.48,128 Main St,TRK88666721,1,MISSING,24.48,24.48,7,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
ORD200691,2024-11-24,C36137,3,239.08,396 Main St,TRK57376416,8,MISSING,717.24,29.885,11,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
